BEV demo log:
11, 5.657934270738298
22, 5.45523493859374
33, 5.473737361274175
44, 5.374744469426032
54, 4.933586668095429
66, 5.537669774687044
78, 5.470445400101667
89, 5.336812756156311
101, 5.609993285616328
112, 5.432389525929025
123, 5.283435168037569
BEV demo log:
13, 6.747833681334025
25, 5.782570297633498
37, 5.5349659170312355
49, 5.698243882060516
61, 5.491158139303491
71, 4.733161677440017
BEV demo log:
12, 6.496200756917782
25, 6.176398019282712
37, 5.861870300495744
49, 5.711178167378905
61, 5.854016790580192
74, 6.10354840284037
87, 6.057162395881668
99, 5.575250288196552
110, 5.393051353477824
BEV demo log:
10, 5.483961164568481
21, 5.112548360909514
32, 5.112700195233502
42, 4.848123932831187
52, 4.8107909897226975
62, 4.938752253569238
BEV demo log:
11, 5.653077299510176
21, 4.916976641950705
31, 4.774046548929804
41, 4.868450513767698
52, 4.8961559355194115
62, 4.407961879463277
72, 4.703319322703825
82, 4.8699988017466636
92, 4.964626346027605
102, 4.94840943291492
BEV demo log:
12, 6.00048707367435
23, 5.309066564268892
34, 5.368260606706547
46, 5.653931414991268
58, 5.629015197284204
70, 5.502177568794918
BEV demo log:
12, 6.097516740899818
24, 5.7689982146836085
36, 5.737007892145503
49, 6.139652386326644
61, 5.919018761604948
72, 4.967906916695767
BEV demo log:
9, 4.669459307119831
19, 4.503595152489978
29, 4.714017870609701
39, 4.635246672512062
48, 4.436080751829812
57, 4.425067846474193
66, 4.4001872968925015
75, 4.424934019387135
84, 4.316294965007683
92, 3.642754140276472
BEV demo log:
10, 4.984398711760174
19, 4.388314300780367
27, 3.9273796425912835
35, 3.707474994975405
42, 3.3795017765903532
50, 3.745417994272667
59, 4.068165554771951
68, 4.24003180074171
76, 3.7981992913982996
BEV demo log:
8, 4.3337899176942685
17, 4.112358404852636
25, 3.881792977948428
34, 4.192245607406763
43, 3.996842653276637
51, 3.6756258665471635
60, 4.346214832475728
69, 4.2319789575597335
78, 4.132109326904468
86, 3.7478389386003004
95, 4.473266862114486
104, 4.324237239149553
114, 4.5398300079197735
124, 4.585429187585123
133, 4.315549359248075
143, 4.5823442421784595
153, 4.53655240084555
163, 4.5266839144495
173, 4.61494009925033
183, 4.679155260611396
193, 4.68948815721728
203, 4.729362294988435
213, 4.72698138747923
222, 4.2031918827467285
232, 4.456377310714909
240, 3.787164416056314
248, 3.768906149559422
BEV demo log:
9, 4.593850469504805
17, 3.871452896468063
26, 4.164461469112341
35, 4.312262589144021
43, 3.8934344711296744
51, 3.549171909333438
BEV demo log:
9, 4.698655838211262
19, 4.774804157854012
29, 4.768252334813461
39, 4.496378340776547
48, 4.181361293011033
BEV demo log:
9, 4.879097537071881
17, 3.8405864665079283
26, 4.386050938222234
36, 4.738771822869097
46, 4.680553086558625
56, 4.751531816132898
66, 4.714621404785657
76, 4.694646778059255
86, 4.718941260640053
96, 4.707503827796413
106, 4.75244598960135
116, 4.428829569681801
126, 4.755656456957115
136, 4.731490456991173
146, 4.73066382621834
156, 4.680722845851778
166, 4.666642411675952
176, 4.746029448822693
186, 4.7630200218578835
196, 4.6592625235265155
205, 4.229776788045343
214, 4.122513181289956
223, 4.265639232810113
232, 4.116720289425487
240, 3.6972812539874127
BEV demo log:
8, 4.3885357145763555
17, 4.298262248322625
26, 4.2182868354537035
34, 3.8373362728821703
BEV demo log:
8, 4.274856062758574
16, 3.6468363661657413
24, 3.8516881538754517
32, 3.6872645627163165
41, 3.9318720722847065
50, 4.060954002212245
58, 3.6388724260547027
67, 4.032405603297988
76, 4.160545793712681
85, 4.230877112048922
93, 3.967693641330741
102, 4.207891750004292
111, 4.287339748922706
120, 4.2256143941223145
129, 4.285570947419903
138, 4.246205845854529
147, 4.264665772883297
156, 4.207929274992425
165, 4.202446473511677
174, 3.948465517392867
179, 2.4750541592766613
186, 3.1728505463147165
194, 3.744588723815195
201, 3.4497373346665365
208, 3.3814525601895355
217, 4.02130307365676
224, 3.341016499838469
BEV demo log:
8, 4.486409645616441
17, 4.2454599049839885
BEV demo log:
8, 4.485476728270465
17, 4.1505082976111956
26, 4.18823757055891
34, 3.906211161324421
42, 3.560589784993189
50, 3.8344013387435245
58, 3.94444834330953
67, 4.213740580718661
75, 3.7216762389659386
83, 3.9668601088017432
92, 4.167991009645992
101, 4.24034233907362
110, 4.249043482959077
119, 4.282744093103961
128, 4.328115877688739
137, 4.199757151341175
146, 4.417009625308031
155, 4.360392815818811
164, 4.278214522865641
173, 4.2049481253546475
182, 4.214932817862356
191, 4.293457098226441
200, 4.363287835335678
209, 4.2700378660407505
218, 4.210406465616279
227, 4.19314110220099
236, 4.307409883115232
245, 4.228612139827803
254, 4.3093773020979205
263, 4.231872684863918
272, 4.404645393753478
281, 4.297389786191153
290, 4.23962083604753
299, 4.238152395590602
308, 4.239090461738317
317, 4.111396322687565
326, 4.284128367451837
335, 4.270042696200892
344, 4.139649586394035
353, 4.130448640828997
362, 4.24099785763454
371, 4.130572479311704
380, 4.309962317679635
389, 4.2938067697229965
398, 4.287120638162966
407, 4.292099486806895
416, 4.24478104967336
425, 4.395646592153596
434, 4.26338504907857
443, 4.242342399850394
452, 4.185479613814208
461, 4.309632150589868
470, 4.25939176556967
479, 4.093574770155702
488, 4.087427755679062
497, 4.293038641712151
506, 4.254695622408423
515, 4.21649447341481
524, 4.163810564652576
533, 4.251702934437785
542, 4.307689077365947
551, 4.399567790635564
560, 4.306324417061008
569, 4.135382609098606
578, 4.184663001407313
587, 4.120227797832044
596, 4.1262028557340455
605, 4.1145305670263665
614, 4.231701900641469
623, 4.136006075256795
632, 4.283719505137231
641, 4.1254691717135685
650, 4.171400231793963
659, 4.294085180212011
668, 4.177666674561153
677, 4.217422504361408
686, 4.164131168236201
695, 4.247245442524913
704, 4.289633965493143
713, 4.26783355592762
722, 4.056623548956273
731, 4.21193892026594
740, 4.1377447078391345
749, 4.198656607349619
758, 4.256489418633156
767, 4.206073528415513
776, 4.153949762705239
785, 4.267265226705632
794, 4.29619396821484
803, 4.178321456172202
812, 4.348607575309173
821, 4.2547905755769095
830, 4.2233408763048885
839, 4.293420962240742
848, 4.2684503016453705
857, 4.164454118314173
864, 3.1963177186926073
872, 3.963521518842904
881, 4.0487852593969285
888, 3.474567660223794
897, 4.259291801045711
906, 4.247179497103608
915, 4.201662979282492
924, 4.088186489060513
932, 3.6041001616314032
941, 4.019163587777799
950, 4.378401174726674
959, 4.22351571178077
968, 4.169069548482932
977, 4.268619720756205
986, 4.3021380461576175
995, 4.321585249472005
1004, 4.05093553989189
1012, 3.744088998239785
1021, 4.312597100946598
1030, 4.146573711468116
1039, 4.222365371104654
1048, 4.277993919718801
1057, 4.167921059692149
1066, 4.15323999324457
1075, 4.279392104183504
1084, 4.401789180238138
1093, 4.190497166129969
1102, 4.354217977028338
1111, 4.2649568004725396
1120, 4.166606253452052
1127, 3.365033352767768
1134, 3.4658980024662545
1142, 3.5535207085176226
1149, 3.328187814170038
BEV demo log:
10, 4.983467846464926
19, 4.465213462093504
29, 4.58112503577038
38, 4.159442785692492
47, 4.12759698783581
55, 3.783981359333313
63, 3.9870354692346677
71, 3.748823354531405
79, 3.8074218693708235
BEV demo log:
8, 4.23585443747821
17, 4.458462977573475
26, 4.162853640744178
35, 4.091557711972006
43, 3.7734654370355343
52, 4.351115294469138
61, 4.338100960585395
71, 4.6639907189531
81, 4.633896250892822
91, 4.755624643552423
101, 4.683740346627499
111, 4.719275764067266
121, 4.685213659412782
131, 4.733076219008864
141, 4.655579775247475
151, 4.741850718501114
161, 4.631519946060065
171, 4.702226781355016
181, 4.66297598596895
191, 4.705086812880235
201, 4.724609262356537
211, 4.6353306837755515
221, 4.630394048442953
231, 4.697990606491942
241, 4.637471436672753
251, 4.716361868290579
261, 4.699526607992202
271, 4.72294673399925
281, 4.69975830605826
291, 4.66491976563647
301, 4.645215022205487
311, 4.716122166821235
321, 4.717034435229487
331, 4.73275417527524
341, 4.662863495504509
351, 4.743781420043161
361, 4.649623495369947
371, 4.705838530529467
381, 4.736997663634523
391, 4.71888870012702
401, 4.731138209722224
411, 4.691894941834899
421, 4.678098438393496
431, 4.671982434441042
441, 4.566814491235596
451, 4.670367651774834
461, 4.70725921460011
471, 4.65494476565872
481, 4.61896519332283
491, 4.619851452911772
501, 4.666646046199785
511, 4.746643894084406
521, 4.782955211908672
531, 4.710258140272416
541, 4.728153153102375
551, 4.7934229038837515
561, 4.784384644858192
571, 4.700664780933406
581, 4.711246460081764
591, 4.753231770682822
601, 4.780444861439833
611, 4.719027271277935
621, 4.792424998100422
631, 4.698356881664204
641, 4.720008120436334
651, 4.78722094116973
661, 4.706394554891951
671, 4.72763194141678
681, 4.782191742868535
691, 4.790031609176369
701, 4.742198664954142
711, 4.743970820699496
721, 4.731238007790072
731, 4.7703597652843746
741, 4.729380959430964
751, 4.691068970604206
761, 4.769728316907166
771, 4.676299025529471
781, 4.7411576584041155
791, 4.753950457316382
801, 4.7409486545226995
811, 4.731852365624964
821, 4.681128228617142
831, 4.684269188587919
841, 4.6797018641246515
851, 4.7046693543629
861, 4.659698363613438
871, 4.65698319754781
881, 4.708748420286746
891, 4.72893785200918
901, 4.689713622831905
911, 4.758401560697045
921, 4.728515617513585
931, 4.63004698152531
941, 4.7006837463728965
951, 4.658961313540811
961, 4.7688080253881395
971, 4.6838669230508945
981, 4.734200778321144
991, 4.691493989361125
1001, 4.687413842603939
1011, 4.705754583851389
1021, 4.725475836925441
1031, 4.724914230547612
1041, 4.677364423694342
1051, 4.680937021296161
1061, 4.72710924635121
1071, 4.656493583630403
1081, 4.674374925679594
1091, 4.683574552323371
1101, 4.6741639547559455
1111, 4.650592203449216
1121, 4.725536530346584
1131, 4.700005300289409
1141, 4.710989816845184
1151, 4.7514952134477735
1161, 4.716693354048995
1171, 4.729845484869877
1181, 4.749688925850885
1191, 4.70653820267259
1200, 4.190400874385558
1210, 4.702683351274516
1220, 4.721086622171155
1230, 4.6736082286982645
1240, 4.644071658788889
1249, 4.1055716484851725
1259, 4.675947649681632
1269, 4.761795232441982
1279, 4.7501214058434265
1289, 4.728689940041085
1299, 4.766253462215122
1309, 4.7625997913192295
1319, 4.758024244880049
1329, 4.699140670803567
1339, 4.649268386335289
1349, 4.656008207479068
1359, 4.627150823813648
1369, 4.685083870215381
1379, 4.68102269696202
1388, 4.460162913052977
1398, 4.554556680683347
1408, 4.724402247048505
1418, 4.6924429510664245
1428, 4.679217380080317
1438, 4.634318653161748
1448, 4.650084341804099
1458, 4.681629307688109
1468, 4.676807414912025
1478, 4.725877826772062
1488, 4.7119858547314895
1498, 4.681027398766169
1508, 4.676929966321631
1518, 4.713103590868434
1528, 4.737223440576495
1538, 4.72001343204506
1548, 4.73816637214368
1558, 4.78705375001498
1568, 4.719601817803942
1578, 4.736785816692447
1588, 4.783137389825611
1598, 4.714647902364178
1608, 4.721233825402427
1618, 4.6129240937536915
1628, 4.711566641874883
1637, 3.9355470301628337
1645, 3.94912643444398
1655, 4.6583305549009
1665, 4.695220133220853
1675, 4.723117454989498
1685, 4.687462561131525
1695, 4.645703296205475
1705, 4.7481645779766115
1715, 4.755806363134265
1725, 4.749609861531843
1735, 4.7611671301676175
1745, 4.7573221325459025
1755, 4.7139950887642526
1765, 4.744057209590355
1775, 4.775952986348415
1785, 4.720023524134576
1795, 4.7663395812857114
1805, 4.715603604105988
1815, 4.658499740824482
1825, 4.681498149413125
1835, 4.757420340252265
1845, 4.740464265095939
1855, 4.762335359923118
1865, 4.622929545553993
1875, 4.6903245862995195
1885, 4.554457273241875
